Transcript	Length	EffectiveLength	TPM	NumReads	Sample	Gene
Drer_ENSDART00000166969	5940	5782.131	0.391963	53.000	SRR1609743	Drer_ENSDARP00000133704.1
Drer_ENSDART00000166969	5940	5771.053	0.094202	9.000	SRR1609744	Drer_ENSDARP00000133704.1
Drer_ENSDART00000166969	5940	5771.936	0.021536	2.000	SRR1609745	Drer_ENSDARP00000133704.1
Drer_ENSDART00000166969	5940	5775.002	0.154579	16.000	SRR1609746	Drer_ENSDARP00000133704.1
Drer_ENSDART00000166969	5940	5770.656	0.011722	1.000	SRR1609747	Drer_ENSDARP00000133704.1
Drer_ENSDART00000166969	5940	5771.413	0.048338	5.000	SRR1609748	Drer_ENSDARP00000133704.1
Drer_ENSDART00000166969	5940	5777.095	0.007822	1.000	SRR1609749	Drer_ENSDARP00000133704.1
Drer_ENSDART00000166969	5940	5765.519	0.015566	1.000	SRR1609750	Drer_ENSDARP00000133704.1
Drer_ENSDART00000166969	5940	5775.239	0.000000	0.000	SRR1609751	Drer_ENSDARP00000133704.1
Drer_ENSDART00000166969	5940	5772.854	0.000000	0.000	SRR1609752	Drer_ENSDARP00000133704.1
Drer_ENSDART00000166969	5940	5771.198	0.088575	10.000	SRR1609753	Drer_ENSDARP00000133704.1
Drer_ENSDART00000166969	5940	5777.406	0.030433	3.000	SRR1609754	Drer_ENSDARP00000133704.1
Drer_ENSDART00000166969	5940	5781.261	0.063818	7.000	SRR1609755	Drer_ENSDARP00000133704.1
Drer_ENSDART00000166969	5940	5783.077	0.136794	14.000	SRR1609756	Drer_ENSDARP00000133704.1
Drer_ENSDART00000166969	5940	5771.139	0.000000	0.000	SRR1609757	Drer_ENSDARP00000133704.1
Drer_ENSDART00000166969	5940	5781.740	0.044451	6.000	SRR1609758	Drer_ENSDARP00000133704.1
Drer_ENSDART00000159655	4290	4130.403	3.004807	83.293	SRR1609735	Drer_ENSDARP00000137461.2
Drer_ENSDART00000159655	4290	4124.845	1.651868	69.429	SRR1609736	Drer_ENSDARP00000137461.2
Drer_ENSDART00000159655	4290	4128.337	2.207888	79.889	SRR1609737	Drer_ENSDARP00000137461.2
Drer_ENSDART00000159655	4290	4120.584	0.704965	42.002	SRR1609738	Drer_ENSDARP00000137461.2
Drer_ENSDART00000159655	4290	4128.530	1.375443	76.352	SRR1609739	Drer_ENSDARP00000137461.2
Drer_ENSDART00000159655	4290	4127.316	0.538290	39.900	SRR1609740	Drer_ENSDARP00000137461.2
Drer_ENSDART00000159655	4290	4127.130	0.712366	66.018	SRR1609741	Drer_ENSDARP00000137461.2
Drer_ENSDART00000159655	4290	4127.078	0.753977	78.239	SRR1609742	Drer_ENSDARP00000137461.2
Drer_ENSDART00000159655	4290	4132.131	0.351947	34.009	SRR1609743	Drer_ENSDARP00000137461.2
Drer_ENSDART00000159655	4290	4121.053	1.715161	117.015	SRR1609744	Drer_ENSDARP00000137461.2
Drer_ENSDART00000159655	4290	4121.936	1.594507	105.749	SRR1609745	Drer_ENSDARP00000137461.2
Drer_ENSDART00000159655	4290	4125.002	2.218457	164.018	SRR1609746	Drer_ENSDARP00000137461.2
Drer_ENSDART00000159655	4290	4120.656	0.155247	9.457	SRR1609747	Drer_ENSDARP00000137461.2
Drer_ENSDART00000159655	4290	4121.413	0.764573	56.476	SRR1609748	Drer_ENSDARP00000137461.2
Drer_ENSDART00000159655	4290	4127.095	0.273783	25.006	SRR1609749	Drer_ENSDARP00000137461.2
Drer_ENSDART00000159655	4290	4115.519	0.043613	2.000	SRR1609750	Drer_ENSDARP00000137461.2
Drer_ENSDART00000159655	4290	4125.239	0.148686	5.995	SRR1609751	Drer_ENSDARP00000137461.2
Drer_ENSDART00000159655	4290	4122.854	0.234067	15.000	SRR1609752	Drer_ENSDARP00000137461.2
Drer_ENSDART00000159655	4290	4121.198	0.115840	9.339	SRR1609753	Drer_ENSDARP00000137461.2
Drer_ENSDART00000159655	4290	4127.406	0.085198	6.000	SRR1609754	Drer_ENSDARP00000137461.2
Drer_ENSDART00000159655	4290	4131.261	0.089385	7.006	SRR1609755	Drer_ENSDARP00000137461.2
Drer_ENSDART00000159655	4290	4133.077	0.579403	42.380	SRR1609756	Drer_ENSDARP00000137461.2
Drer_ENSDART00000159655	4290	4121.139	0.672163	48.447	SRR1609757	Drer_ENSDARP00000137461.2
Drer_ENSDART00000159655	4290	4131.740	0.476880	46.000	SRR1609758	Drer_ENSDARP00000137461.2
Drer_ENSDART00000189948	4395	4235.403	1.417723	40.298	SRR1609735	Drer_ENSDARP00000145402.1
Drer_ENSDART00000189948	4395	4229.845	1.090470	47.000	SRR1609736	Drer_ENSDARP00000145402.1
Drer_ENSDART00000189948	4395	4233.337	2.425674	90.001	SRR1609737	Drer_ENSDARP00000145402.1
Drer_ENSDART00000189948	4395	4225.584	0.523740	32.000	SRR1609738	Drer_ENSDARP00000145402.1
Drer_ENSDART00000189948	4395	4233.530	1.317595	75.001	SRR1609739	Drer_ENSDARP00000145402.1
Drer_ENSDART00000189948	4395	4232.316	0.545686	41.478	SRR1609740	Drer_ENSDARP00000145402.1
Drer_ENSDART00000189948	4395	4232.130	0.452475	43.000	SRR1609741	Drer_ENSDARP00000145402.1
Drer_ENSDART00000189948	4395	4232.078	0.216148	23.000	SRR1609742	Drer_ENSDARP00000145402.1
Drer_ENSDART00000189948	4395	4237.131	0.232120	23.000	SRR1609743	Drer_ENSDARP00000145402.1
Drer_ENSDART00000189948	4395	4226.053	10.075160	704.877	SRR1609744	Drer_ENSDARP00000145402.1
Drer_ENSDART00000189948	4395	4226.936	5.849116	397.800	SRR1609745	Drer_ENSDARP00000145402.1
Drer_ENSDART00000189948	4395	4230.002	2.941348	223.000	SRR1609746	Drer_ENSDARP00000145402.1
Drer_ENSDART00000189948	4395	4225.656	0.272126	17.000	SRR1609747	Drer_ENSDARP00000145402.1
Drer_ENSDART00000189948	4395	4226.413	0.778853	58.997	SRR1609748	Drer_ENSDARP00000145402.1
Drer_ENSDART00000189948	4395	4232.095	0.198911	18.630	SRR1609749	Drer_ENSDARP00000145402.1
Drer_ENSDART00000189948	4395	4220.519	0.106321	5.000	SRR1609750	Drer_ENSDARP00000145402.1
Drer_ENSDART00000189948	4395	4230.239	0.604609	25.000	SRR1609751	Drer_ENSDARP00000145402.1
Drer_ENSDART00000189948	4395	4227.854	0.319556	21.000	SRR1609752	Drer_ENSDARP00000145402.1
Drer_ENSDART00000189948	4395	4226.198	0.290293	24.000	SRR1609753	Drer_ENSDARP00000145402.1
Drer_ENSDART00000189948	4395	4232.406	0.027695	2.000	SRR1609754	Drer_ENSDARP00000145402.1
Drer_ENSDART00000189948	4395	4236.261	0.248837	20.000	SRR1609755	Drer_ENSDARP00000145402.1
Drer_ENSDART00000189948	4395	4238.077	0.506654	38.000	SRR1609756	Drer_ENSDARP00000145402.1
Drer_ENSDART00000189948	4395	4226.139	0.257059	19.000	SRR1609757	Drer_ENSDARP00000145402.1
Drer_ENSDART00000189948	4395	4236.740	0.343741	34.000	SRR1609758	Drer_ENSDARP00000145402.1
Drer_ENSDART00000179934	4389	4229.403	1.806321	51.271	SRR1609735	Drer_ENSDARP00000146588.1
Drer_ENSDART00000179934	4389	4223.845	1.395038	60.042	SRR1609736	Drer_ENSDARP00000146588.1
Drer_ENSDART00000179934	4389	4227.337	2.175156	80.592	SRR1609737	Drer_ENSDARP00000146588.1
Drer_ENSDART00000179934	4389	4219.584	0.232398	14.179	SRR1609738	Drer_ENSDARP00000146588.1
Drer_ENSDART00000179934	4389	4227.530	0.390485	22.196	SRR1609739	Drer_ENSDARP00000146588.1
Drer_ENSDART00000179934	4389	4226.316	0.261061	19.815	SRR1609740	Drer_ENSDARP00000146588.1
Drer_ENSDART00000179934	4389	4226.130	0.236623	22.455	SRR1609741	Drer_ENSDARP00000146588.1
Drer_ENSDART00000179934	4389	4226.078	0.265914	28.255	SRR1609742	Drer_ENSDARP00000146588.1
Drer_ENSDART00000179934	4389	4231.131	0.102295	10.122	SRR1609743	Drer_ENSDARP00000146588.1
Drer_ENSDART00000179934	4389	4220.053	0.209726	14.652	SRR1609744	Drer_ENSDARP00000146588.1
Drer_ENSDART00000179934	4389	4220.936	0.126184	8.570	SRR1609745	Drer_ENSDARP00000146588.1
Drer_ENSDART00000179934	4389	4224.002	0.100346	7.597	SRR1609746	Drer_ENSDARP00000146588.1
Drer_ENSDART00000179934	4389	4219.656	0.062200	3.880	SRR1609747	Drer_ENSDARP00000146588.1
Drer_ENSDART00000179934	4389	4220.413	0.172148	13.021	SRR1609748	Drer_ENSDARP00000146588.1
Drer_ENSDART00000179934	4389	4226.095	0.140047	13.098	SRR1609749	Drer_ENSDARP00000146588.1
Drer_ENSDART00000179934	4389	4214.519	0.085178	4.000	SRR1609750	Drer_ENSDARP00000146588.1
Drer_ENSDART00000179934	4389	4224.239	0.253918	10.484	SRR1609751	Drer_ENSDARP00000146588.1
Drer_ENSDART00000179934	4389	4221.854	0.000000	0.000	SRR1609752	Drer_ENSDARP00000146588.1
Drer_ENSDART00000179934	4389	4220.198	0.277854	22.939	SRR1609753	Drer_ENSDARP00000146588.1
Drer_ENSDART00000179934	4389	4226.406	0.000000	0.000	SRR1609754	Drer_ENSDARP00000146588.1
Drer_ENSDART00000179934	4389	4230.261	0.263561	21.153	SRR1609755	Drer_ENSDARP00000146588.1
Drer_ENSDART00000179934	4389	4232.077	0.240492	18.012	SRR1609756	Drer_ENSDARP00000146588.1
Drer_ENSDART00000179934	4389	4220.139	0.000000	0.000	SRR1609757	Drer_ENSDARP00000146588.1
Drer_ENSDART00000179934	4389	4230.740	0.075590	7.466	SRR1609758	Drer_ENSDARP00000146588.1
Drer_ENSDART00000190293	4368	4208.403	0.918368	25.938	SRR1609735	Drer_ENSDARP00000147080.1
Drer_ENSDART00000190293	4368	4202.845	0.993174	42.533	SRR1609736	Drer_ENSDARP00000147080.1
Drer_ENSDART00000190293	4368	4206.337	1.810288	66.740	SRR1609737	Drer_ENSDARP00000147080.1
Drer_ENSDART00000190293	4368	4198.584	0.253313	15.378	SRR1609738	Drer_ENSDARP00000147080.1
Drer_ENSDART00000190293	4368	4206.530	0.498141	28.175	SRR1609739	Drer_ENSDARP00000147080.1
Drer_ENSDART00000190293	4368	4205.316	0.659811	49.832	SRR1609740	Drer_ENSDARP00000147080.1
Drer_ENSDART00000190293	4368	4205.130	0.000000	0.000	SRR1609741	Drer_ENSDARP00000147080.1
Drer_ENSDART00000190293	4368	4205.078	0.245020	25.906	SRR1609742	Drer_ENSDARP00000147080.1
Drer_ENSDART00000190293	4368	4210.131	0.083700	8.241	SRR1609743	Drer_ENSDARP00000147080.1
Drer_ENSDART00000190293	4368	4199.053	0.000000	0.000	SRR1609744	Drer_ENSDARP00000147080.1
Drer_ENSDART00000190293	4368	4199.936	0.289319	19.551	SRR1609745	Drer_ENSDARP00000147080.1
Drer_ENSDART00000190293	4368	4203.002	0.196130	14.775	SRR1609746	Drer_ENSDARP00000147080.1
Drer_ENSDART00000190293	4368	4198.656	0.210775	13.083	SRR1609747	Drer_ENSDARP00000147080.1
Drer_ENSDART00000190293	4368	4199.413	0.173256	13.040	SRR1609748	Drer_ENSDARP00000147080.1
Drer_ENSDART00000190293	4368	4205.095	0.160352	14.923	SRR1609749	Drer_ENSDARP00000147080.1
Drer_ENSDART00000190293	4368	4193.519	0.000000	0.000	SRR1609750	Drer_ENSDARP00000147080.1
Drer_ENSDART00000190293	4368	4203.239	0.000000	0.000	SRR1609751	Drer_ENSDARP00000147080.1
Drer_ENSDART00000190293	4368	4200.854	0.000000	0.000	SRR1609752	Drer_ENSDARP00000147080.1
Drer_ENSDART00000190293	4368	4199.198	0.000000	0.000	SRR1609753	Drer_ENSDARP00000147080.1
Drer_ENSDART00000190293	4368	4205.406	0.061139	4.387	SRR1609754	Drer_ENSDARP00000147080.1
Drer_ENSDART00000190293	4368	4209.261	0.000000	0.000	SRR1609755	Drer_ENSDARP00000147080.1
Drer_ENSDART00000190293	4368	4211.077	0.147068	10.960	SRR1609756	Drer_ENSDARP00000147080.1
Drer_ENSDART00000190293	4368	4199.139	0.098899	7.263	SRR1609757	Drer_ENSDARP00000147080.1
Drer_ENSDART00000190293	4368	4209.740	0.208386	20.480	SRR1609758	Drer_ENSDARP00000147080.1
Drer_ENSDART00000186877	4284	4124.403	1.678498	46.460	SRR1609735	Drer_ENSDARP00000148850.1
Drer_ENSDART00000186877	4284	4118.845	1.133309	47.565	SRR1609736	Drer_ENSDARP00000148850.1
Drer_ENSDART00000186877	4284	4122.337	1.099626	39.730	SRR1609737	Drer_ENSDARP00000148850.1
Drer_ENSDART00000186877	4284	4114.584	0.544805	32.413	SRR1609738	Drer_ENSDARP00000148850.1
Drer_ENSDART00000186877	4284	4122.530	0.542873	30.091	SRR1609739	Drer_ENSDARP00000148850.1
Drer_ENSDART00000186877	4284	4121.316	0.528536	39.120	SRR1609740	Drer_ENSDARP00000148850.1
Drer_ENSDART00000186877	4284	4121.130	0.226780	20.986	SRR1609741	Drer_ENSDARP00000148850.1
Drer_ENSDART00000186877	4284	4121.078	0.196236	20.334	SRR1609742	Drer_ENSDARP00000148850.1
Drer_ENSDART00000186877	4284	4126.131	0.102394	9.880	SRR1609743	Drer_ENSDARP00000148850.1
Drer_ENSDART00000186877	4284	4115.053	0.142028	9.676	SRR1609744	Drer_ENSDARP00000148850.1
Drer_ENSDART00000186877	4284	4115.936	0.253112	16.762	SRR1609745	Drer_ENSDARP00000148850.1
Drer_ENSDART00000186877	4284	4119.002	0.103730	7.658	SRR1609746	Drer_ENSDARP00000148850.1
Drer_ENSDART00000186877	4284	4114.656	0.182672	11.112	SRR1609747	Drer_ENSDARP00000148850.1
Drer_ENSDART00000186877	4284	4115.413	0.226749	16.725	SRR1609748	Drer_ENSDARP00000148850.1
Drer_ENSDART00000186877	4284	4121.095	0.186371	16.998	SRR1609749	Drer_ENSDARP00000148850.1
Drer_ENSDART00000186877	4284	4109.519	0.131058	6.001	SRR1609750	Drer_ENSDARP00000148850.1
Drer_ENSDART00000186877	4284	4119.239	0.024836	1.000	SRR1609751	Drer_ENSDARP00000148850.1
Drer_ENSDART00000186877	4284	4116.854	0.000000	0.000	SRR1609752	Drer_ENSDARP00000148850.1
Drer_ENSDART00000186877	4284	4115.198	0.116595	9.386	SRR1609753	Drer_ENSDARP00000148850.1
Drer_ENSDART00000186877	4284	4121.406	0.028441	2.000	SRR1609754	Drer_ENSDARP00000148850.1
Drer_ENSDART00000186877	4284	4125.261	0.039515	3.093	SRR1609755	Drer_ENSDARP00000148850.1
Drer_ENSDART00000186877	4284	4127.077	0.237833	17.371	SRR1609756	Drer_ENSDARP00000148850.1
Drer_ENSDART00000186877	4284	4115.139	0.102866	7.403	SRR1609757	Drer_ENSDARP00000148850.1
Drer_ENSDART00000186877	4284	4125.740	0.116744	11.245	SRR1609758	Drer_ENSDARP00000148850.1
Drer_ENSDART00000180899	4389	4229.403	1.736824	49.299	SRR1609735	Drer_ENSDARP00000149264.1
Drer_ENSDART00000180899	4389	4223.845	1.726577	74.311	SRR1609736	Drer_ENSDARP00000149264.1
Drer_ENSDART00000180899	4389	4227.337	2.307796	85.506	SRR1609737	Drer_ENSDARP00000149264.1
Drer_ENSDART00000180899	4389	4219.584	0.400616	24.443	SRR1609738	Drer_ENSDARP00000149264.1
Drer_ENSDART00000180899	4389	4227.530	0.891763	50.689	SRR1609739	Drer_ENSDARP00000149264.1
Drer_ENSDART00000180899	4389	4226.316	0.526633	39.973	SRR1609740	Drer_ENSDARP00000149264.1
Drer_ENSDART00000180899	4389	4226.130	0.306214	29.059	SRR1609741	Drer_ENSDARP00000149264.1
Drer_ENSDART00000180899	4389	4226.078	0.214937	22.839	SRR1609742	Drer_ENSDARP00000149264.1
Drer_ENSDART00000180899	4389	4231.131	0.061310	6.066	SRR1609743	Drer_ENSDARP00000149264.1
Drer_ENSDART00000180899	4389	4220.053	0.090865	6.348	SRR1609744	Drer_ENSDARP00000149264.1
Drer_ENSDART00000180899	4389	4220.936	0.189644	12.879	SRR1609745	Drer_ENSDARP00000149264.1
Drer_ENSDART00000180899	4389	4224.002	0.196796	14.899	SRR1609746	Drer_ENSDARP00000149264.1
Drer_ENSDART00000180899	4389	4219.656	0.048677	3.037	SRR1609747	Drer_ENSDARP00000149264.1
