Transcript	Length	EffectiveLength	TPM	NumReads	Sample	Gene
Atha_AT2G25170.3	4230	3945.827	10.980506	1785.000	SRR1773587	Atha_AT2G25170.3
Atha_AT4G31900.1	3606	3432.387	0.005388	1.000	SRR1773555	Atha_AT4G31900.1
Atha_AT4G31900.1	3606	3424.598	0.004628	1.000	SRR1773556	Atha_AT4G31900.1
Atha_AT4G31900.1	3606	3409.086	0.011598	1.000	SRR1773557	Atha_AT4G31900.1
Atha_AT4G31900.1	3606	3402.700	0.034682	3.000	SRR1773558	Atha_AT4G31900.1
Atha_AT4G31900.1	3606	3420.025	0.032159	3.000	SRR1773559	Atha_AT4G31900.1
Atha_AT4G31900.1	3606	3398.025	0.000000	0.000	SRR1773560	Atha_AT4G31900.1
Atha_AT4G31900.1	3606	3411.642	0.007084	1.000	SRR1773561	Atha_AT4G31900.1
Atha_AT4G31900.1	3606	3406.857	0.000000	0.000	SRR1773562	Atha_AT4G31900.1
Atha_AT4G31900.1	3606	3426.423	0.000000	0.000	SRR1773563	Atha_AT4G31900.1
Atha_AT4G31900.1	3606	3435.310	0.017336	1.000	SRR1773564	Atha_AT4G31900.1
Atha_AT4G31900.1	3606	3427.287	0.048308	3.000	SRR1773565	Atha_AT4G31900.1
Atha_AT4G31900.1	3606	3420.262	0.077779	5.000	SRR1773567	Atha_AT4G31900.1
Atha_AT4G31900.1	3606	3420.730	0.000000	0.000	SRR1773568	Atha_AT4G31900.1
Atha_AT4G31900.1	3606	3343.719	0.009444	2.000	SRR1773569	Atha_AT4G31900.1
Atha_AT4G31900.1	3606	3329.132	0.000000	0.000	SRR1773571	Atha_AT4G31900.1
Atha_AT4G31900.1	3606	3340.558	0.000000	0.000	SRR1773572	Atha_AT4G31900.1
Atha_AT4G31900.1	3606	3345.978	0.010226	2.000	SRR1773573	Atha_AT4G31900.1
Atha_AT4G31900.1	3606	3405.742	0.035900	3.000	SRR1773574	Atha_AT4G31900.1
Atha_AT4G31900.1	3606	3419.052	0.027912	2.000	SRR1773575	Atha_AT4G31900.1
Atha_AT4G31900.1	3606	3419.708	0.000000	0.000	SRR1773576	Atha_AT4G31900.1
Atha_AT4G31900.1	3606	3410.936	0.000000	0.000	SRR1773577	Atha_AT4G31900.1
Atha_AT4G31900.1	3606	3406.544	0.009557	1.000	SRR1773579	Atha_AT4G31900.1
Atha_AT4G31900.1	3606	3413.807	0.050824	5.000	SRR1773580	Atha_AT4G31900.1
Atha_AT4G31900.1	3606	3424.399	0.000000	0.000	SRR1773581	Atha_AT4G31900.1
Atha_AT4G31900.1	3606	3423.137	0.040879	3.000	SRR1773582	Atha_AT4G31900.1
Atha_AT4G31900.1	3606	3416.908	0.000000	0.000	SRR1773583	Atha_AT4G31900.1
Atha_AT4G31900.1	3606	3423.637	0.010674	1.000	SRR1773584	Atha_AT4G31900.1
Atha_AT4G31900.1	3606	3414.967	0.000000	0.000	SRR1773585	Atha_AT4G31900.1
Atha_AT4G31900.1	3606	3341.087	0.020835	3.000	SRR1773586	Atha_AT4G31900.1
Atha_AT4G31900.1	3606	3321.827	0.021921	3.000	SRR1773587	Atha_AT4G31900.1
Atha_AT5G44800.1	6669	6495.387	71.058606	24957.361	SRR1773555	Atha_AT5G44800.1
Atha_AT5G44800.1	6669	6487.598	51.419347	21050.052	SRR1773556	Atha_AT5G44800.1
Atha_AT5G44800.1	6669	6472.086	62.257203	10191.211	SRR1773557	Atha_AT5G44800.1
Atha_AT5G44800.1	6669	6465.700	62.876007	10334.726	SRR1773558	Atha_AT5G44800.1
Atha_AT5G44800.1	6669	6483.025	60.109283	10629.463	SRR1773559	Atha_AT5G44800.1
Atha_AT5G44800.1	6669	6461.025	49.229124	8207.626	SRR1773560	Atha_AT5G44800.1
Atha_AT5G44800.1	6669	6474.642	47.993945	12857.992	SRR1773561	Atha_AT5G44800.1
Atha_AT5G44800.1	6669	6469.857	45.592363	7703.011	SRR1773562	Atha_AT5G44800.1
Atha_AT5G44800.1	6669	6489.423	69.790513	8172.637	SRR1773563	Atha_AT5G44800.1
Atha_AT5G44800.1	6669	6498.310	71.747505	7828.626	SRR1773564	Atha_AT5G44800.1
Atha_AT5G44800.1	6669	6490.287	86.180951	10135.000	SRR1773565	Atha_AT5G44800.1
Atha_AT5G44800.1	6669	6483.262	65.532479	7985.445	SRR1773567	Atha_AT5G44800.1
Atha_AT5G44800.1	6669	6483.730	67.379390	8199.335	SRR1773568	Atha_AT5G44800.1
Atha_AT5G44800.1	6669	6406.719	15.045895	6105.291	SRR1773569	Atha_AT5G44800.1
Atha_AT5G44800.1	6669	6392.132	5.496434	2563.916	SRR1773571	Atha_AT5G44800.1
Atha_AT5G44800.1	6669	6403.558	12.197865	4369.111	SRR1773572	Atha_AT5G44800.1
Atha_AT5G44800.1	6669	6408.978	11.511654	4312.405	SRR1773573	Atha_AT5G44800.1
Atha_AT5G44800.1	6669	6468.742	47.239716	7497.915	SRR1773574	Atha_AT5G44800.1
Atha_AT5G44800.1	6669	6482.052	60.501816	8218.967	SRR1773575	Atha_AT5G44800.1
Atha_AT5G44800.1	6669	6482.708	58.265881	8370.458	SRR1773576	Atha_AT5G44800.1
Atha_AT5G44800.1	6669	6473.936	25.986103	5204.000	SRR1773577	Atha_AT5G44800.1
Atha_AT5G44800.1	6669	6469.544	24.873231	4942.916	SRR1773579	Atha_AT5G44800.1
Atha_AT5G44800.1	6669	6476.807	47.950361	8949.803	SRR1773580	Atha_AT5G44800.1
Atha_AT5G44800.1	6669	6487.399	42.537697	6808.883	SRR1773581	Atha_AT5G44800.1
Atha_AT5G44800.1	6669	6486.137	53.698033	7466.937	SRR1773582	Atha_AT5G44800.1
Atha_AT5G44800.1	6669	6479.908	28.439997	3754.090	SRR1773583	Atha_AT5G44800.1
Atha_AT5G44800.1	6669	6486.637	26.886241	4772.187	SRR1773584	Atha_AT5G44800.1
Atha_AT5G44800.1	6669	6477.967	31.050220	6589.074	SRR1773585	Atha_AT5G44800.1
Atha_AT5G44800.1	6669	6404.087	14.943746	4124.370	SRR1773586	Atha_AT5G44800.1
Atha_AT5G44800.1	6669	6384.827	5.722915	1505.373	SRR1773587	Atha_AT5G44800.1
