Transcript	Length	EffectiveLength	TPM	NumReads	Sample	Gene
Sros_EGD75179	4293	3957.611	0.170339	2.582	SRR100058	Sros_EGD75179
Sros_EGD75179	4293	3935.808	0.203076	2.265	SRR100059	Sros_EGD75179
Sros_EGD75179	4293	3958.143	0.000000	0.000	SRR100060	Sros_EGD75179
Sros_EGD75179	4293	3948.090	0.000000	0.000	SRR100061	Sros_EGD75179
Sros_EGD75179	4293	3950.070	0.000000	0.000	SRR100062	Sros_EGD75179
Sros_EGD75179	4293	3928.606	0.000000	0.000	SRR100063	Sros_EGD75179
Sros_EGD75179	4293	3963.523	0.066563	1.000	SRR100064	Sros_EGD75179
Sros_EGD75179	4293	3962.402	0.000000	0.000	SRR100065	Sros_EGD75179
Sros_EGD75179	4293	3964.070	0.000000	0.000	SRR100066	Sros_EGD75179
Sros_EGD76334	3780	3443.874	0.000000	0.000	SRR100049	Sros_EGD76334
Sros_EGD76334	3780	3434.333	0.000000	0.000	SRR100050	Sros_EGD76334
Sros_EGD76334	3780	3442.985	0.000000	0.000	SRR100051	Sros_EGD76334
Sros_EGD76334	3780	3415.658	0.000000	0.000	SRR100052	Sros_EGD76334
Sros_EGD76334	3780	3437.460	0.000000	0.000	SRR100053	Sros_EGD76334
Sros_EGD76334	3780	3393.232	0.300664	3.000	SRR100054	Sros_EGD76334
Sros_EGD76334	3780	3392.035	0.000000	0.000	SRR100055	Sros_EGD76334
Sros_EGD76334	3780	3449.610	0.000000	0.000	SRR100056	Sros_EGD76334
Sros_EGD76334	3780	3424.743	0.000000	0.000	SRR100057	Sros_EGD76334
Sros_EGD76334	3780	3444.611	0.000000	0.000	SRR100058	Sros_EGD76334
Sros_EGD76334	3780	3422.808	0.332723	3.228	SRR100059	Sros_EGD76334
Sros_EGD76334	3780	3445.143	0.000000	0.000	SRR100060	Sros_EGD76334
Sros_EGD76334	3780	3435.090	0.539878	1.000	SRR100061	Sros_EGD76334
Sros_EGD76334	3780	3437.070	0.149722	1.518	SRR100062	Sros_EGD76334
Sros_EGD76334	3780	3415.606	0.000000	0.000	SRR100063	Sros_EGD76334
Sros_EGD76334	3780	3450.523	0.076459	1.000	SRR100064	Sros_EGD76334
Sros_EGD76334	3780	3449.402	0.000000	0.000	SRR100065	Sros_EGD76334
Sros_EGD76334	3780	3451.070	0.000000	0.000	SRR100066	Sros_EGD76334
Sros_EGD76390	3282	2945.874	0.000000	0.000	SRR100049	Sros_EGD76390
Sros_EGD76390	3282	2936.333	0.000000	0.000	SRR100050	Sros_EGD76390
Sros_EGD76390	3282	2944.985	0.000000	0.000	SRR100051	Sros_EGD76390
Sros_EGD76390	3282	2917.658	0.000000	0.000	SRR100052	Sros_EGD76390
Sros_EGD76390	3282	2939.460	0.000000	0.000	SRR100053	Sros_EGD76390
Sros_EGD76390	3282	2895.232	0.000000	0.000	SRR100054	Sros_EGD76390
Sros_EGD76390	3282	2894.035	0.000000	0.000	SRR100055	Sros_EGD76390
Sros_EGD76390	3282	2951.610	0.000000	0.000	SRR100056	Sros_EGD76390
Sros_EGD76390	3282	2926.743	4.965620	39.850	SRR100057	Sros_EGD76390
Sros_EGD76390	3282	2946.611	0.000000	0.000	SRR100058	Sros_EGD76390
Sros_EGD76390	3282	2924.808	4.290438	35.566	SRR100059	Sros_EGD76390
Sros_EGD76390	3282	2947.143	0.000000	0.000	SRR100060	Sros_EGD76390
Sros_EGD76390	3282	2937.090	0.000000	0.000	SRR100061	Sros_EGD76390
Sros_EGD76390	3282	2939.070	1.130426	9.800	SRR100062	Sros_EGD76390
Sros_EGD76390	3282	2917.606	0.000000	0.000	SRR100063	Sros_EGD76390
Sros_EGD76390	3282	2952.523	0.000000	0.000	SRR100064	Sros_EGD76390
Sros_EGD76390	3282	2951.402	0.088464	1.015	SRR100065	Sros_EGD76390
Sros_EGD76390	3282	2953.070	0.000000	0.000	SRR100066	Sros_EGD76390
Sros_EGD81417	2613	2276.874	0.126818	1.000	SRR100049	Sros_EGD81417
Sros_EGD81417	2613	2267.333	0.000000	0.000	SRR100050	Sros_EGD81417
Sros_EGD81417	2613	2275.985	0.222586	2.000	SRR100051	Sros_EGD81417
Sros_EGD81417	2613	2248.658	0.000000	0.000	SRR100052	Sros_EGD81417
Sros_EGD81417	2613	2270.460	0.000000	0.000	SRR100053	Sros_EGD81417
Sros_EGD81417	2613	2226.232	0.000000	0.000	SRR100054	Sros_EGD81417
Sros_EGD81417	2613	2225.035	0.000000	0.000	SRR100055	Sros_EGD81417
Sros_EGD81417	2613	2282.610	0.000000	0.000	SRR100056	Sros_EGD81417
Sros_EGD81417	2613	2257.743	0.000000	0.000	SRR100057	Sros_EGD81417
Sros_EGD81417	2613	2277.611	0.000000	0.000	SRR100058	Sros_EGD81417
Sros_EGD81417	2613	2255.808	0.000000	0.000	SRR100059	Sros_EGD81417
Sros_EGD81417	2613	2278.143	0.000000	0.000	SRR100060	Sros_EGD81417
Sros_EGD81417	2613	2268.090	0.000000	0.000	SRR100061	Sros_EGD81417
Sros_EGD81417	2613	2270.070	0.371009	2.484	SRR100062	Sros_EGD81417
Sros_EGD81417	2613	2248.606	0.000000	0.000	SRR100063	Sros_EGD81417
Sros_EGD81417	2613	2283.523	0.000000	0.000	SRR100064	Sros_EGD81417
Sros_EGD81417	2613	2282.402	0.165694	1.470	SRR100065	Sros_EGD81417
Sros_EGD81417	2613	2284.070	0.000000	0.000	SRR100066	Sros_EGD81417
Sros_EGD82116	2706	2369.874	0.243683	2.000	SRR100049	Sros_EGD82116
Sros_EGD82116	2706	2360.333	0.769298	1.000	SRR100050	Sros_EGD82116
Sros_EGD82116	2706	2368.985	0.111819	1.046	SRR100051	Sros_EGD82116
Sros_EGD82116	2706	2341.658	0.430950	4.000	SRR100052	Sros_EGD82116
Sros_EGD82116	2706	2363.460	0.629555	4.276	SRR100053	Sros_EGD82116
Sros_EGD82116	2706	2319.232	0.716417	4.886	SRR100054	Sros_EGD82116
Sros_EGD82116	2706	2318.035	0.427625	3.000	SRR100055	Sros_EGD82116
Sros_EGD82116	2706	2375.610	0.000000	0.000	SRR100056	Sros_EGD82116
Sros_EGD82116	2706	2350.743	0.155139	1.000	SRR100057	Sros_EGD82116
Sros_EGD82116	2706	2370.611	0.250187	2.271	SRR100058	Sros_EGD82116
Sros_EGD82116	2706	2348.808	0.601056	4.001	SRR100059	Sros_EGD82116
Sros_EGD82116	2706	2371.143	0.249888	2.000	SRR100060	Sros_EGD82116
Sros_EGD82116	2706	2361.090	0.000000	0.000	SRR100061	Sros_EGD82116
Sros_EGD82116	2706	2363.070	0.430405	3.000	SRR100062	Sros_EGD82116
Sros_EGD82116	2706	2341.606	0.000000	0.000	SRR100063	Sros_EGD82116
Sros_EGD82116	2706	2376.523	0.222225	2.002	SRR100064	Sros_EGD82116
Sros_EGD82116	2706	2375.402	0.114377	1.056	SRR100065	Sros_EGD82116
Sros_EGD82116	2706	2377.070	0.111969	1.000	SRR100066	Sros_EGD82116
Sros_EGD75625	303	71.464	0.000000	0.000	SRR100049	Sros_EGD82116
Sros_EGD75625	303	64.974	0.000000	0.000	SRR100050	Sros_EGD82116
Sros_EGD75625	303	66.324	7.463485	1.954	SRR100051	Sros_EGD82116
Sros_EGD75625	303	59.718	0.000000	0.000	SRR100052	Sros_EGD82116
Sros_EGD75625	303	62.654	9.573092	1.724	SRR100053	Sros_EGD82116
Sros_EGD75625	303	54.198	0.000000	0.000	SRR100054	Sros_EGD82116
Sros_EGD75625	303	54.438	0.000000	0.000	SRR100055	Sros_EGD82116
Sros_EGD75625	303	67.351	3.849154	1.000	SRR100056	Sros_EGD82116
Sros_EGD75625	303	59.335	0.000000	0.000	SRR100057	Sros_EGD82116
Sros_EGD75625	303	66.526	2.859653	0.729	SRR100058	Sros_EGD82116
Sros_EGD75625	303	58.977	5.974544	0.999	SRR100059	Sros_EGD82116
Sros_EGD75625	303	71.557	8.280434	2.000	SRR100060	Sros_EGD82116
Sros_EGD75625	303	64.512	0.000000	0.000	SRR100061	Sros_EGD82116
Sros_EGD75625	303	62.598	5.415934	1.000	SRR100062	Sros_EGD82116
Sros_EGD75625	303	59.697	0.000000	0.000	SRR100063	Sros_EGD82116
Sros_EGD75625	303	67.405	0.000000	0.000	SRR100064	Sros_EGD82116
Sros_EGD75625	303	67.486	3.599885	0.944	SRR100065	Sros_EGD82116
Sros_EGD75625	303	67.543	0.000000	0.000	SRR100066	Sros_EGD82116
Sros_EGD82126	4488	4151.874	0.083909	1.207	SRR100049	Sros_EGD82126
Sros_EGD82126	4488	4142.333	1.681881	3.837	SRR100050	Sros_EGD82126
Sros_EGD82126	4488	4150.985	0.000000	0.000	SRR100051	Sros_EGD82126
Sros_EGD82126	4488	4123.658	0.061180	1.000	SRR100052	Sros_EGD82126
Sros_EGD82126	4488	4145.460	2.449700	29.185	SRR100053	Sros_EGD82126
Sros_EGD82126	4488	4101.232	0.179923	2.170	SRR100054	Sros_EGD82126
Sros_EGD82126	4488	4100.035	0.000000	0.000	SRR100055	Sros_EGD82126
Sros_EGD82126	4488	4157.610	0.127546	2.046	SRR100056	Sros_EGD82126
Sros_EGD82126	4488	4132.743	6.647109	75.326	SRR100057	Sros_EGD82126
Sros_EGD82126	4488	4152.611	0.000000	0.000	SRR100058	Sros_EGD82126
Sros_EGD82126	4488	4130.808	7.096036	83.079	SRR100059	Sros_EGD82126
Sros_EGD82126	4488	4153.143	0.285835	4.007	SRR100060	Sros_EGD82126
Sros_EGD82126	4488	4143.090	0.000000	0.000	SRR100061	Sros_EGD82126
Sros_EGD82126	4488	4145.070	3.131685	38.289	SRR100062	Sros_EGD82126
Sros_EGD82126	4488	4123.606	0.118814	2.000	SRR100063	Sros_EGD82126
Sros_EGD82126	4488	4158.523	0.000000	0.000	SRR100064	Sros_EGD82126
Sros_EGD82126	4488	4157.402	0.000000	0.000	SRR100065	Sros_EGD82126
Sros_EGD82126	4488	4159.070	0.199700	3.121	SRR100066	Sros_EGD82126
Sros_EGD83709	4344	4007.874	0.000000	0.000	SRR100049	Sros_EGD83709
Sros_EGD83709	4344	3998.333	0.000000	0.000	SRR100050	Sros_EGD83709
Sros_EGD83709	4344	4006.985	0.000000	0.000	SRR100051	Sros_EGD83709
Sros_EGD83709	4344	3979.658	0.000000	0.000	SRR100052	Sros_EGD83709
Sros_EGD83709	4344	4001.460	0.000000	0.000	SRR100053	Sros_EGD83709
Sros_EGD83709	4344	3957.232	0.000000	0.000	SRR100054	Sros_EGD83709
Sros_EGD83709	4344	3956.035	0.167044	2.000	SRR100055	Sros_EGD83709
Sros_EGD83709	4344	4013.610	0.000000	0.000	SRR100056	Sros_EGD83709
Sros_EGD83709	4344	3988.743	0.365722	4.000	SRR100057	Sros_EGD83709
Sros_EGD83709	4344	4008.611	0.000000	0.000	SRR100058	Sros_EGD83709
Sros_EGD83709	4344	3986.808	0.265494	3.000	SRR100059	Sros_EGD83709
Sros_EGD83709	4344	4009.143	0.073896	1.000	SRR100060	Sros_EGD83709
Sros_EGD83709	4344	3999.090	0.000000	0.000	SRR100061	Sros_EGD83709
Sros_EGD83709	4344	4001.070	0.084734	1.000	SRR100062	Sros_EGD83709
Sros_EGD83709	4344	3979.606	0.061557	1.000	SRR100063	Sros_EGD83709
Sros_EGD83709	4344	4014.523	0.000000	0.000	SRR100064	Sros_EGD83709
Sros_EGD83709	4344	4013.402	0.000000	0.000	SRR100065	Sros_EGD83709
Sros_EGD83709	4344	4015.070	0.000000	0.000	SRR100066	Sros_EGD83709
