Transcript	Length	EffectiveLength	TPM	NumReads	Sample	Gene
Tetwil_g17229.t2	2517	2267.000	0.215588	8.000	SRR5395983	Tetwil_Twilhelma_g17229.t2
Tetwil_g17229.t2	2517	2267.000	0.038711	2.000	SRR5395984	Tetwil_Twilhelma_g17229.t2
Tetwil_g17229.t2	2517	2267.000	0.095421	3.000	SRR5395985	Tetwil_Twilhelma_g17229.t2
Tetwil_g17229.t2	2517	2267.000	0.106370	3.000	SRR5395986	Tetwil_Twilhelma_g17229.t2
Tetwil_g17229.t2	2517	2267.000	0.000000	0.000	SRR5395997	Tetwil_Twilhelma_g17229.t2
Tetwil_g17229.t2	2517	2267.000	0.009334	1.000	SRR5395998	Tetwil_Twilhelma_g17229.t2
Tetwil_g21272.t2	2391	2141.000	0.000000	0.000	SRR5395975	Tetwil_Twilhelma_g21272.t2
Tetwil_g21272.t2	2391	2141.000	0.050327	2.000	SRR5395976	Tetwil_Twilhelma_g21272.t2
Tetwil_g21272.t2	2391	2141.000	0.000000	0.000	SRR5395977	Tetwil_Twilhelma_g21272.t2
Tetwil_g21272.t2	2391	2141.000	0.065997	1.000	SRR5395978	Tetwil_Twilhelma_g21272.t2
Tetwil_g21272.t2	2391	2141.000	0.000000	0.000	SRR5395979	Tetwil_Twilhelma_g21272.t2
Tetwil_g21272.t2	2391	2141.000	0.000000	0.000	SRR5395980	Tetwil_Twilhelma_g21272.t2
Tetwil_g21272.t2	2391	2141.000	0.146785	17.000	SRR5395981	Tetwil_Twilhelma_g21272.t2
Tetwil_g21272.t2	2391	2141.000	0.127495	18.000	SRR5395982	Tetwil_Twilhelma_g21272.t2
Tetwil_g21272.t2	2391	2141.000	0.000000	0.000	SRR5395983	Tetwil_Twilhelma_g21272.t2
Tetwil_g21272.t2	2391	2141.000	0.143461	7.000	SRR5395984	Tetwil_Twilhelma_g21272.t2
Tetwil_g21272.t2	2391	2141.000	0.000000	0.000	SRR5395985	Tetwil_Twilhelma_g21272.t2
Tetwil_g21272.t2	2391	2141.000	0.037543	1.000	SRR5395986	Tetwil_Twilhelma_g21272.t2
Tetwil_g21272.t2	2391	2141.000	0.123965	3.000	SRR5395997	Tetwil_Twilhelma_g21272.t2
Tetwil_g21272.t2	2391	2141.000	0.029650	3.000	SRR5395998	Tetwil_Twilhelma_g21272.t2
Tetwil_g26107.t1	1596	1346.000	0.000000	0.000	SRR5395975	Tetwil_Twilhelma_g26107.t1
Tetwil_g26107.t1	1596	1346.000	0.000000	0.000	SRR5395976	Tetwil_Twilhelma_g26107.t1
Tetwil_g26107.t1	1596	1346.000	0.000000	0.000	SRR5395977	Tetwil_Twilhelma_g26107.t1
Tetwil_g26107.t1	1596	1346.000	0.000000	0.000	SRR5395978	Tetwil_Twilhelma_g26107.t1
Tetwil_g26107.t1	1596	1346.000	0.000000	0.000	SRR5395979	Tetwil_Twilhelma_g26107.t1
Tetwil_g26107.t1	1596	1346.000	0.046118	1.000	SRR5395980	Tetwil_Twilhelma_g26107.t1
Tetwil_g26107.t1	1596	1346.000	0.000000	0.000	SRR5395981	Tetwil_Twilhelma_g26107.t1
Tetwil_g26107.t1	1596	1346.000	0.000000	0.000	SRR5395982	Tetwil_Twilhelma_g26107.t1
Tetwil_g26107.t1	1596	1346.000	0.000000	0.000	SRR5395983	Tetwil_Twilhelma_g26107.t1
Tetwil_g26107.t1	1596	1346.000	0.000000	0.000	SRR5395984	Tetwil_Twilhelma_g26107.t1
Tetwil_g26107.t1	1596	1346.000	0.000000	0.000	SRR5395985	Tetwil_Twilhelma_g26107.t1
Tetwil_g26107.t1	1596	1346.000	0.000000	0.000	SRR5395986	Tetwil_Twilhelma_g26107.t1
Tetwil_g26107.t1	1596	1346.000	0.000000	0.000	SRR5395997	Tetwil_Twilhelma_g26107.t1
Tetwil_g26107.t1	1596	1346.000	0.000000	0.000	SRR5395998	Tetwil_Twilhelma_g26107.t1
Tetwil_g26416.t1	2025	1775.000	0.000000	0.000	SRR5395975	Tetwil_Twilhelma_g26416.t1
Tetwil_g26416.t1	2025	1775.000	0.121408	4.000	SRR5395976	Tetwil_Twilhelma_g26416.t1
Tetwil_g26416.t1	2025	1775.000	0.066749	2.000	SRR5395977	Tetwil_Twilhelma_g26416.t1
Tetwil_g26416.t1	2025	1775.000	0.238817	3.000	SRR5395978	Tetwil_Twilhelma_g26416.t1
Tetwil_g26416.t1	2025	1775.000	0.053768	1.000	SRR5395979	Tetwil_Twilhelma_g26416.t1
Tetwil_g26416.t1	2025	1775.000	0.174857	5.000	SRR5395980	Tetwil_Twilhelma_g26416.t1
Tetwil_g26416.t1	2025	1775.000	0.302028	29.000	SRR5395981	Tetwil_Twilhelma_g26416.t1
Tetwil_g26416.t1	2025	1775.000	0.307567	36.000	SRR5395982	Tetwil_Twilhelma_g26416.t1
Tetwil_g26416.t1	2025	1775.000	0.206509	6.000	SRR5395983	Tetwil_Twilhelma_g26416.t1
Tetwil_g26416.t1	2025	1775.000	0.173042	7.000	SRR5395984	Tetwil_Twilhelma_g26416.t1
Tetwil_g26416.t1	2025	1775.000	0.284363	7.000	SRR5395985	Tetwil_Twilhelma_g26416.t1
Tetwil_g26416.t1	2025	1775.000	0.226424	5.000	SRR5395986	Tetwil_Twilhelma_g26416.t1
Tetwil_g26416.t1	2025	1775.000	0.199368	4.000	SRR5395997	Tetwil_Twilhelma_g26416.t1
Tetwil_g26416.t1	2025	1775.000	0.011921	1.000	SRR5395998	Tetwil_Twilhelma_g26416.t1
Tetwil_g26440.t2	3114	2864.000	0.349488	8.000	SRR5395975	Tetwil_Twilhelma_g26440.t2
Tetwil_g26440.t2	3114	2864.000	0.150489	8.000	SRR5395976	Tetwil_Twilhelma_g26440.t2
Tetwil_g26440.t2	3114	2864.000	0.372314	18.000	SRR5395977	Tetwil_Twilhelma_g26440.t2
Tetwil_g26440.t2	3114	2864.000	0.049337	1.000	SRR5395978	Tetwil_Twilhelma_g26440.t2
Tetwil_g26440.t2	3114	2864.000	0.166616	5.000	SRR5395979	Tetwil_Twilhelma_g26440.t2
Tetwil_g26440.t2	3114	2864.000	0.736828	33.996	SRR5395980	Tetwil_Twilhelma_g26440.t2
Tetwil_g26440.t2	3114	2864.000	0.051637	8.000	SRR5395981	Tetwil_Twilhelma_g26440.t2
Tetwil_g26440.t2	3114	2864.000	0.174734	33.000	SRR5395982	Tetwil_Twilhelma_g26440.t2
Tetwil_g26440.t2	3114	2864.000	0.085324	4.000	SRR5395983	Tetwil_Twilhelma_g26440.t2
Tetwil_g26440.t2	3114	2864.000	0.363371	23.718	SRR5395984	Tetwil_Twilhelma_g26440.t2
Tetwil_g26440.t2	3114	2864.000	0.126120	5.009	SRR5395985	Tetwil_Twilhelma_g26440.t2
Tetwil_g26440.t2	3114	2864.000	0.168395	6.000	SRR5395986	Tetwil_Twilhelma_g26440.t2
Tetwil_g26440.t2	3114	2864.000	0.247121	8.000	SRR5395997	Tetwil_Twilhelma_g26440.t2
Tetwil_g26440.t2	3114	2864.000	0.273367	37.000	SRR5395998	Tetwil_Twilhelma_g26440.t2
Tetwil_g27061.t1	2967	2717.000	0.000000	0.000	SRR5395975	Tetwil_Twilhelma_g27061.t1
Tetwil_g27061.t1	2967	2717.000	0.000000	0.000	SRR5395976	Tetwil_Twilhelma_g27061.t1
Tetwil_g27061.t1	2967	2717.000	0.000000	0.000	SRR5395977	Tetwil_Twilhelma_g27061.t1
Tetwil_g27061.t1	2967	2717.000	0.000000	0.000	SRR5395978	Tetwil_Twilhelma_g27061.t1
Tetwil_g27061.t1	2967	2717.000	0.000000	0.000	SRR5395979	Tetwil_Twilhelma_g27061.t1
Tetwil_g27061.t1	2967	2717.000	0.000000	0.000	SRR5395980	Tetwil_Twilhelma_g27061.t1
Tetwil_g27061.t1	2967	2717.000	0.081971	12.048	SRR5395981	Tetwil_Twilhelma_g27061.t1
Tetwil_g27061.t1	2967	2717.000	0.000000	0.000	SRR5395982	Tetwil_Twilhelma_g27061.t1
Tetwil_g27061.t1	2967	2717.000	0.079345	3.529	SRR5395983	Tetwil_Twilhelma_g27061.t1
Tetwil_g27061.t1	2967	2717.000	0.048449	3.000	SRR5395984	Tetwil_Twilhelma_g27061.t1
Tetwil_g27061.t1	2967	2717.000	0.000000	0.000	SRR5395985	Tetwil_Twilhelma_g27061.t1
Tetwil_g27061.t1	2967	2717.000	0.000000	0.000	SRR5395986	Tetwil_Twilhelma_g27061.t1
Tetwil_g27061.t1	2967	2717.000	0.000000	0.000	SRR5395997	Tetwil_Twilhelma_g27061.t1
Tetwil_g27061.t1	2967	2717.000	0.015593	2.002	SRR5395998	Tetwil_Twilhelma_g27061.t1
Tetwil_g27062.t1	3174	2924.000	0.000000	0.000	SRR5395975	Tetwil_Twilhelma_g27062.t1
Tetwil_g27062.t1	3174	2924.000	0.000000	0.000	SRR5395976	Tetwil_Twilhelma_g27062.t1
Tetwil_g27062.t1	3174	2924.000	0.000000	0.000	SRR5395977	Tetwil_Twilhelma_g27062.t1
Tetwil_g27062.t1	3174	2924.000	0.000000	0.000	SRR5395978	Tetwil_Twilhelma_g27062.t1
Tetwil_g27062.t1	3174	2924.000	0.000000	0.000	SRR5395979	Tetwil_Twilhelma_g27062.t1
Tetwil_g27062.t1	3174	2924.000	0.000000	0.000	SRR5395980	Tetwil_Twilhelma_g27062.t1
Tetwil_g27062.t1	3174	2924.000	0.124666	19.719	SRR5395981	Tetwil_Twilhelma_g27062.t1
Tetwil_g27062.t1	3174	2924.000	0.000000	0.000	SRR5395982	Tetwil_Twilhelma_g27062.t1
Tetwil_g27062.t1	3174	2924.000	0.000000	0.000	SRR5395983	Tetwil_Twilhelma_g27062.t1
Tetwil_g27062.t1	3174	2924.000	0.000000	0.000	SRR5395984	Tetwil_Twilhelma_g27062.t1
Tetwil_g27062.t1	3174	2924.000	0.000000	0.000	SRR5395985	Tetwil_Twilhelma_g27062.t1
Tetwil_g27062.t1	3174	2924.000	0.000000	0.000	SRR5395986	Tetwil_Twilhelma_g27062.t1
Tetwil_g27062.t1	3174	2924.000	0.040911	1.352	SRR5395997	Tetwil_Twilhelma_g27062.t1
Tetwil_g27062.t1	3174	2924.000	0.014473	2.000	SRR5395998	Tetwil_Twilhelma_g27062.t1
Tetwil_g3641.t2	2343	2093.000	0.000000	0.000	SRR5395975	Tetwil_Twilhelma_g3641.t2
Tetwil_g3641.t2	2343	2093.000	0.310905	12.078	SRR5395976	Tetwil_Twilhelma_g3641.t2
Tetwil_g3641.t2	2343	2093.000	0.000000	0.000	SRR5395977	Tetwil_Twilhelma_g3641.t2
Tetwil_g3641.t2	2343	2093.000	0.000000	0.000	SRR5395978	Tetwil_Twilhelma_g3641.t2
Tetwil_g3641.t2	2343	2093.000	0.000000	0.000	SRR5395979	Tetwil_Twilhelma_g3641.t2
Tetwil_g3641.t2	2343	2093.000	0.000000	0.000	SRR5395980	Tetwil_Twilhelma_g3641.t2
Tetwil_g3641.t2	2343	2093.000	0.000000	0.000	SRR5395981	Tetwil_Twilhelma_g3641.t2
Tetwil_g3641.t2	2343	2093.000	0.000000	0.000	SRR5395982	Tetwil_Twilhelma_g3641.t2
Tetwil_g3641.t2	2343	2093.000	0.000000	0.000	SRR5395983	Tetwil_Twilhelma_g3641.t2
Tetwil_g3641.t2	2343	2093.000	0.000000	0.000	SRR5395984	Tetwil_Twilhelma_g3641.t2
Tetwil_g3641.t2	2343	2093.000	1.599824	46.437	SRR5395985	Tetwil_Twilhelma_g3641.t2
Tetwil_g3641.t2	2343	2093.000	0.000000	0.000	SRR5395986	Tetwil_Twilhelma_g3641.t2
Tetwil_g3641.t2	2343	2093.000	0.000000	0.000	SRR5395997	Tetwil_Twilhelma_g3641.t2
Tetwil_g3641.t2	2343	2093.000	0.000000	0.000	SRR5395998	Tetwil_Twilhelma_g3641.t2
Tetwil_g3645.t1	507	257.000	2.920490	5.999	SRR5395975	Tetwil_Twilhelma_g3641.t2
Tetwil_g3645.t1	507	257.000	3.337584	15.921	SRR5395976	Tetwil_Twilhelma_g3641.t2
Tetwil_g3645.t1	507	257.000	2.529453	10.974	SRR5395977	Tetwil_Twilhelma_g3641.t2
Tetwil_g3645.t1	507	257.000	1.037112	1.886	SRR5395978	Tetwil_Twilhelma_g3641.t2
Tetwil_g3645.t1	507	257.000	1.466442	3.949	SRR5395979	Tetwil_Twilhelma_g3641.t2
Tetwil_g3645.t1	507	257.000	6.081748	25.180	SRR5395980	Tetwil_Twilhelma_g3641.t2
Tetwil_g3645.t1	507	257.000	1.506810	20.948	SRR5395981	Tetwil_Twilhelma_g3641.t2
Tetwil_g3645.t1	507	257.000	2.690889	45.603	SRR5395982	Tetwil_Twilhelma_g3641.t2
Tetwil_g3645.t1	507	257.000	1.611977	6.781	SRR5395983	Tetwil_Twilhelma_g3641.t2
Tetwil_g3645.t1	507	257.000	0.000000	0.000	SRR5395984	Tetwil_Twilhelma_g3641.t2
Tetwil_g3645.t1	507	257.000	2.418540	8.620	SRR5395985	Tetwil_Twilhelma_g3641.t2
Tetwil_g3645.t1	507	257.000	2.748037	8.786	SRR5395986	Tetwil_Twilhelma_g3641.t2
Tetwil_g3645.t1	507	257.000	2.318327	6.735	SRR5395997	Tetwil_Twilhelma_g3641.t2
Tetwil_g3645.t1	507	257.000	1.393827	16.929	SRR5395998	Tetwil_Twilhelma_g3641.t2
Tetwil_g44.t1	1086	836.000	0.000000	0.000	SRR5395975	Tetwil_Twilhelma_g44.t1
Tetwil_g44.t1	1086	836.000	0.000000	0.000	SRR5395976	Tetwil_Twilhelma_g44.t1
Tetwil_g44.t1	1086	836.000	0.000000	0.000	SRR5395977	Tetwil_Twilhelma_g44.t1
Tetwil_g44.t1	1086	836.000	0.000000	0.000	SRR5395978	Tetwil_Twilhelma_g44.t1
Tetwil_g44.t1	1086	836.000	0.000000	0.000	SRR5395979	Tetwil_Twilhelma_g44.t1
Tetwil_g44.t1	1086	836.000	0.000000	0.000	SRR5395980	Tetwil_Twilhelma_g44.t1
Tetwil_g44.t1	1086	836.000	0.000000	0.000	SRR5395981	Tetwil_Twilhelma_g44.t1
Tetwil_g44.t1	1086	836.000	0.000000	0.000	SRR5395982	Tetwil_Twilhelma_g44.t1
Tetwil_g44.t1	1086	836.000	0.000000	0.000	SRR5395983	Tetwil_Twilhelma_g44.t1
Tetwil_g44.t1	1086	836.000	0.000000	0.000	SRR5395984	Tetwil_Twilhelma_g44.t1
Tetwil_g44.t1	1086	836.000	0.000000	0.000	SRR5395985	Tetwil_Twilhelma_g44.t1
Tetwil_g44.t1	1086	836.000	0.000000	0.000	SRR5395986	Tetwil_Twilhelma_g44.t1
Tetwil_g44.t1	1086	836.000	0.000000	0.000	SRR5395997	Tetwil_Twilhelma_g44.t1
Tetwil_g44.t1	1086	836.000	0.025311	1.000	SRR5395998	Tetwil_Twilhelma_g44.t1
Tetwil_g308.t1	540	290.000	0.000000	0.000	SRR5395975	Tetwil_Twilhelma_g5649.t1
Tetwil_g308.t1	540	290.000	0.185775	1.000	SRR5395976	Tetwil_Twilhelma_g5649.t1
Tetwil_g308.t1	540	290.000	0.165114	0.808	SRR5395977	Tetwil_Twilhelma_g5649.t1
Tetwil_g308.t1	540	290.000	0.000000	0.000	SRR5395978	Tetwil_Twilhelma_g5649.t1
Tetwil_g308.t1	540	290.000	0.000000	0.000	SRR5395979	Tetwil_Twilhelma_g5649.t1
Tetwil_g308.t1	540	290.000	0.000000	0.000	SRR5395980	Tetwil_Twilhelma_g5649.t1
Tetwil_g308.t1	540	290.000	0.253574	3.978	SRR5395981	Tetwil_Twilhelma_g5649.t1
Tetwil_g308.t1	540	290.000	0.000000	0.000	SRR5395982	Tetwil_Twilhelma_g5649.t1
Tetwil_g308.t1	540	290.000	1.170040	5.554	SRR5395983	Tetwil_Twilhelma_g5649.t1
Tetwil_g308.t1	540	290.000	0.302610	2.000	SRR5395984	Tetwil_Twilhelma_g5649.t1
Tetwil_g308.t1	540	290.000	0.000000	0.000	SRR5395985	Tetwil_Twilhelma_g5649.t1
Tetwil_g308.t1	540	290.000	0.000000	0.000	SRR5395986	Tetwil_Twilhelma_g5649.t1
Tetwil_g308.t1	540	290.000	0.000000	0.000	SRR5395997	Tetwil_Twilhelma_g5649.t1
Tetwil_g308.t1	540	290.000	0.000000	0.000	SRR5395998	Tetwil_Twilhelma_g5649.t1
Tetwil_g5649.t2	2580	2330.000	0.000000	0.000	SRR5395975	Tetwil_Twilhelma_g5649.t2
Tetwil_g5649.t2	2580	2330.000	0.000000	0.000	SRR5395976	Tetwil_Twilhelma_g5649.t2
Tetwil_g5649.t2	2580	2330.000	0.030297	1.192	SRR5395977	Tetwil_Twilhelma_g5649.t2
Tetwil_g5649.t2	2580	2330.000	0.060684	1.001	SRR5395978	Tetwil_Twilhelma_g5649.t2
Tetwil_g5649.t2	2580	2330.000	0.000000	0.000	SRR5395979	Tetwil_Twilhelma_g5649.t2
Tetwil_g5649.t2	2580	2330.000	0.161463	6.061	SRR5395980	Tetwil_Twilhelma_g5649.t2
Tetwil_g5649.t2	2580	2330.000	0.174941	22.050	SRR5395981	Tetwil_Twilhelma_g5649.t2
Tetwil_g5649.t2	2580	2330.000	0.157424	24.188	SRR5395982	Tetwil_Twilhelma_g5649.t2
Tetwil_g5649.t2	2580	2330.000	0.078867	3.008	SRR5395983	Tetwil_Twilhelma_g5649.t2
Tetwil_g5649.t2	2580	2330.000	0.000000	0.000	SRR5395984	Tetwil_Twilhelma_g5649.t2
Tetwil_g5649.t2	2580	2330.000	0.062386	2.016	SRR5395985	Tetwil_Twilhelma_g5649.t2
Tetwil_g5649.t2	2580	2330.000	0.000000	0.000	SRR5395986	Tetwil_Twilhelma_g5649.t2
Tetwil_g5649.t2	2580	2330.000	0.092945	2.448	SRR5395997	Tetwil_Twilhelma_g5649.t2
Tetwil_g5649.t2	2580	2330.000	0.000000	0.000	SRR5395998	Tetwil_Twilhelma_g5649.t2
Tetwil_g308.t1	540	290.000	0.000000	0.000	SRR5395975	Tetwil_Twilhelma_g5649.t2
Tetwil_g308.t1	540	290.000	0.185775	1.000	SRR5395976	Tetwil_Twilhelma_g5649.t2
Tetwil_g308.t1	540	290.000	0.165114	0.808	SRR5395977	Tetwil_Twilhelma_g5649.t2
Tetwil_g308.t1	540	290.000	0.000000	0.000	SRR5395978	Tetwil_Twilhelma_g5649.t2
Tetwil_g308.t1	540	290.000	0.000000	0.000	SRR5395979	Tetwil_Twilhelma_g5649.t2
Tetwil_g308.t1	540	290.000	0.000000	0.000	SRR5395980	Tetwil_Twilhelma_g5649.t2
Tetwil_g308.t1	540	290.000	0.253574	3.978	SRR5395981	Tetwil_Twilhelma_g5649.t2
Tetwil_g308.t1	540	290.000	0.000000	0.000	SRR5395982	Tetwil_Twilhelma_g5649.t2
Tetwil_g308.t1	540	290.000	1.170040	5.554	SRR5395983	Tetwil_Twilhelma_g5649.t2
Tetwil_g308.t1	540	290.000	0.302610	2.000	SRR5395984	Tetwil_Twilhelma_g5649.t2
Tetwil_g308.t1	540	290.000	0.000000	0.000	SRR5395985	Tetwil_Twilhelma_g5649.t2
Tetwil_g308.t1	540	290.000	0.000000	0.000	SRR5395986	Tetwil_Twilhelma_g5649.t2
Tetwil_g308.t1	540	290.000	0.000000	0.000	SRR5395997	Tetwil_Twilhelma_g5649.t2
Tetwil_g308.t1	540	290.000	0.000000	0.000	SRR5395998	Tetwil_Twilhelma_g5649.t2
