Transcript	Length	EffectiveLength	TPM	NumReads	Sample	Gene
Hvul_g29848_1	2721	2488.066	28.686690	1483.132	SRR8644074	Hydvul_Sc4wPfr_1107.1.g29848.t1
Hvul_g29848_1	2721	2464.608	34.023502	1925.220	SRR8644075	Hydvul_Sc4wPfr_1107.1.g29848.t1
Hvul_g29848_1	2721	2405.851	15.060436	543.497	SRR8644076	Hydvul_Sc4wPfr_1107.1.g29848.t1
Hvul_g29848_1	2721	2468.234	34.123599	1570.914	SRR8644077	Hydvul_Sc4wPfr_1107.1.g29848.t1
Hvul_g29848_1	2721	2464.691	33.306483	1186.054	SRR8644078	Hydvul_Sc4wPfr_1107.1.g29848.t1
Hvul_g29848_1	2721	2423.356	35.441404	837.591	SRR8644079	Hydvul_Sc4wPfr_1107.1.g29848.t1
Hvul_g29848_1	2721	2432.380	32.631928	1700.476	SRR8644080	Hydvul_Sc4wPfr_1107.1.g29848.t1
Hvul_g29848_1	2721	2460.006	18.641720	1020.849	SRR8644081	Hydvul_Sc4wPfr_1107.1.g29848.t1
Hvul_g29848_1	2721	2442.729	22.842063	1239.695	SRR8644082	Hydvul_Sc4wPfr_1107.1.g29848.t1
Hvul_g29848_1	2721	2437.053	32.848169	2120.840	SRR8644083	Hydvul_Sc4wPfr_1107.1.g29848.t1
Hvul_g29848_1	2721	2452.721	35.634825	1929.631	SRR8644084	Hydvul_Sc4wPfr_1107.1.g29848.t1
Hvul_g29848_1	2721	2447.484	29.956625	1693.250	SRR8644085	Hydvul_Sc4wPfr_1107.1.g29848.t1
Hvul_g29848_1	2721	2476.385	16.793316	803.564	SRR8644086	Hydvul_Sc4wPfr_1107.1.g29848.t1
Hvul_g29848_1	2721	2510.505	20.937257	536.355	SRR8644087	Hydvul_Sc4wPfr_1107.1.g29848.t1
Hvul_g29848_1	2721	2510.742	23.309922	576.819	SRR8644088	Hydvul_Sc4wPfr_1107.1.g29848.t1
Hvul_g29848_1	2721	2453.541	35.908758	727.001	SRR8644089	Hydvul_Sc4wPfr_1107.1.g29848.t1
Hvul_g29848_1	2721	2473.830	27.037541	1095.528	SRR8644090	Hydvul_Sc4wPfr_1107.1.g29848.t1
Hvul_g29848_1	2721	2488.449	32.210702	1339.077	SRR8644091	Hydvul_Sc4wPfr_1107.1.g29848.t1
Hvul_g29848_1	2721	2491.982	39.001036	1591.413	SRR8644092	Hydvul_Sc4wPfr_1107.1.g29848.t1
Hvul_g29848_1	2721	2460.698	43.028130	1832.049	SRR8644093	Hydvul_Sc4wPfr_1107.1.g29848.t1
Hvul_g29848_1	2721	2466.536	30.142321	1425.745	SRR8644094	Hydvul_Sc4wPfr_1107.1.g29848.t1
Hvul_g29848_1	2721	2496.230	33.778804	1094.946	SRR8644095	Hydvul_Sc4wPfr_1107.1.g29848.t1
Hvul_g29848_1	2721	2463.584	41.217455	2011.200	SRR8644096	Hydvul_Sc4wPfr_1107.1.g29848.t1
Hvul_g29848_1	2721	2470.628	39.051714	4949.634	SRR8644097	Hydvul_Sc4wPfr_1107.1.g29848.t1
Hvul_g29848_1	2721	2466.096	19.899535	986.719	SRR8644098	Hydvul_Sc4wPfr_1107.1.g29848.t1
Hvul_g29848_1	2721	2507.774	21.012018	1037.869	SRR8644099	Hydvul_Sc4wPfr_1107.1.g29848.t1
Hvul_g29848_1	2721	2476.198	21.724333	1320.063	SRR8644100	Hydvul_Sc4wPfr_1107.1.g29848.t1
Hvul_g29848_1	2721	2485.123	20.973380	805.846	SRR8644101	Hydvul_Sc4wPfr_1107.1.g29848.t1
Hvul_g29848_1	2721	2484.058	18.594963	1264.675	SRR8644102	Hydvul_Sc4wPfr_1107.1.g29848.t1
Hvul_g29848_1	2721	2479.348	16.159570	1114.223	SRR8644103	Hydvul_Sc4wPfr_1107.1.g29848.t1
Hvul_g29848_1	2721	2517.486	21.302578	1257.991	SRR8644104	Hydvul_Sc4wPfr_1107.1.g29848.t1
Hvul_g29848_1	2721	2496.897	21.461535	920.022	SRR8644105	Hydvul_Sc4wPfr_1107.1.g29848.t1
Hvul_g29848_1	2721	2484.042	17.472509	678.182	SRR8644106	Hydvul_Sc4wPfr_1107.1.g29848.t1
Hvul_g29848_1	2721	2533.687	18.384862	852.243	SRR8644107	Hydvul_Sc4wPfr_1107.1.g29848.t1
Hvul_g29848_1	2721	2511.874	11.699418	570.076	SRR8644108	Hydvul_Sc4wPfr_1107.1.g29848.t1
Hvul_g29848_1	2721	2569.274	13.164804	612.292	SRR8644109	Hydvul_Sc4wPfr_1107.1.g29848.t1
Hvul_g29848_1	2721	2540.950	15.346795	1097.865	SRR8644110	Hydvul_Sc4wPfr_1107.1.g29848.t1
Hvul_g29848_1	2721	2513.292	15.925716	774.053	SRR8644111	Hydvul_Sc4wPfr_1107.1.g29848.t1
Hvul_g29848_1	2721	2517.998	6.491632	274.280	SRR8644112	Hydvul_Sc4wPfr_1107.1.g29848.t1
Hvul_g29848_1	2721	2492.525	6.409000	222.344	SRR8644113	Hydvul_Sc4wPfr_1107.1.g29848.t1
Hvul_g29867_1	1923	1690.066	0.000000	0.000	SRR8644074	Hydvul_Sc4wPfr_1107.1.g29867.t1
Hvul_g29867_1	1923	1666.608	0.000000	0.000	SRR8644075	Hydvul_Sc4wPfr_1107.1.g29867.t1
Hvul_g29867_1	1923	1607.851	0.000000	0.000	SRR8644076	Hydvul_Sc4wPfr_1107.1.g29867.t1
Hvul_g29867_1	1923	1670.234	0.000000	0.000	SRR8644077	Hydvul_Sc4wPfr_1107.1.g29867.t1
Hvul_g29867_1	1923	1666.691	0.000000	0.000	SRR8644078	Hydvul_Sc4wPfr_1107.1.g29867.t1
Hvul_g29867_1	1923	1625.356	0.000000	0.000	SRR8644079	Hydvul_Sc4wPfr_1107.1.g29867.t1
Hvul_g29867_1	1923	1634.380	0.000000	0.000	SRR8644080	Hydvul_Sc4wPfr_1107.1.g29867.t1
Hvul_g29867_1	1923	1662.006	0.000000	0.000	SRR8644081	Hydvul_Sc4wPfr_1107.1.g29867.t1
Hvul_g29867_1	1923	1644.729	0.000000	0.000	SRR8644082	Hydvul_Sc4wPfr_1107.1.g29867.t1
Hvul_g29867_1	1923	1639.053	0.000000	0.000	SRR8644083	Hydvul_Sc4wPfr_1107.1.g29867.t1
Hvul_g29867_1	1923	1654.721	0.000000	0.000	SRR8644084	Hydvul_Sc4wPfr_1107.1.g29867.t1
Hvul_g29867_1	1923	1649.484	0.000000	0.000	SRR8644085	Hydvul_Sc4wPfr_1107.1.g29867.t1
Hvul_g29867_1	1923	1678.385	0.000000	0.000	SRR8644086	Hydvul_Sc4wPfr_1107.1.g29867.t1
Hvul_g29867_1	1923	1712.505	0.000000	0.000	SRR8644087	Hydvul_Sc4wPfr_1107.1.g29867.t1
Hvul_g29867_1	1923	1712.742	0.000000	0.000	SRR8644088	Hydvul_Sc4wPfr_1107.1.g29867.t1
Hvul_g29867_1	1923	1655.541	0.000000	0.000	SRR8644089	Hydvul_Sc4wPfr_1107.1.g29867.t1
Hvul_g29867_1	1923	1675.830	0.000000	0.000	SRR8644090	Hydvul_Sc4wPfr_1107.1.g29867.t1
Hvul_g29867_1	1923	1690.449	0.043017	1.215	SRR8644091	Hydvul_Sc4wPfr_1107.1.g29867.t1
Hvul_g29867_1	1923	1693.982	0.000000	0.000	SRR8644092	Hydvul_Sc4wPfr_1107.1.g29867.t1
Hvul_g29867_1	1923	1662.698	0.000000	0.000	SRR8644093	Hydvul_Sc4wPfr_1107.1.g29867.t1
Hvul_g29867_1	1923	1668.536	0.179569	5.746	SRR8644094	Hydvul_Sc4wPfr_1107.1.g29867.t1
Hvul_g29867_1	1923	1698.230	0.059348	1.309	SRR8644095	Hydvul_Sc4wPfr_1107.1.g29867.t1
Hvul_g29867_1	1923	1665.584	0.000000	0.000	SRR8644096	Hydvul_Sc4wPfr_1107.1.g29867.t1
Hvul_g29867_1	1923	1672.628	0.000000	0.000	SRR8644097	Hydvul_Sc4wPfr_1107.1.g29867.t1
Hvul_g29867_1	1923	1668.096	0.000000	0.000	SRR8644098	Hydvul_Sc4wPfr_1107.1.g29867.t1
Hvul_g29867_1	1923	1709.774	0.000000	0.000	SRR8644099	Hydvul_Sc4wPfr_1107.1.g29867.t1
Hvul_g29867_1	1923	1678.198	0.000000	0.000	SRR8644100	Hydvul_Sc4wPfr_1107.1.g29867.t1
Hvul_g29867_1	1923	1687.123	0.045304	1.182	SRR8644101	Hydvul_Sc4wPfr_1107.1.g29867.t1
Hvul_g29867_1	1923	1686.058	0.000000	0.000	SRR8644102	Hydvul_Sc4wPfr_1107.1.g29867.t1
Hvul_g29867_1	1923	1681.348	0.035663	1.668	SRR8644103	Hydvul_Sc4wPfr_1107.1.g29867.t1
Hvul_g29867_1	1923	1719.486	0.000000	0.000	SRR8644104	Hydvul_Sc4wPfr_1107.1.g29867.t1
Hvul_g29867_1	1923	1698.897	0.127519	3.719	SRR8644105	Hydvul_Sc4wPfr_1107.1.g29867.t1
Hvul_g29867_1	1923	1686.042	0.000000	0.000	SRR8644106	Hydvul_Sc4wPfr_1107.1.g29867.t1
Hvul_g29867_1	1923	1735.687	0.000000	0.000	SRR8644107	Hydvul_Sc4wPfr_1107.1.g29867.t1
Hvul_g29867_1	1923	1713.874	0.000000	0.000	SRR8644108	Hydvul_Sc4wPfr_1107.1.g29867.t1
Hvul_g29867_1	1923	1771.274	0.000000	0.000	SRR8644109	Hydvul_Sc4wPfr_1107.1.g29867.t1
Hvul_g29867_1	1923	1742.950	0.000000	0.000	SRR8644110	Hydvul_Sc4wPfr_1107.1.g29867.t1
Hvul_g29867_1	1923	1715.292	0.000000	0.000	SRR8644111	Hydvul_Sc4wPfr_1107.1.g29867.t1
Hvul_g29867_1	1923	1719.998	0.053051	1.531	SRR8644112	Hydvul_Sc4wPfr_1107.1.g29867.t1
Hvul_g29867_1	1923	1694.525	0.161467	3.808	SRR8644113	Hydvul_Sc4wPfr_1107.1.g29867.t1
Hvul_g27932_1	1320	1087.066	21.116649	477.000	SRR8644074	Hydvul_Sc4wPfr_137.g27932.t1
Hvul_g27932_1	1320	1063.608	17.273682	421.813	SRR8644075	Hydvul_Sc4wPfr_137.g27932.t1
Hvul_g27932_1	1320	1004.851	12.738227	192.000	SRR8644076	Hydvul_Sc4wPfr_137.g27932.t1
Hvul_g27932_1	1320	1067.234	12.659883	252.000	SRR8644077	Hydvul_Sc4wPfr_137.g27932.t1
Hvul_g27932_1	1320	1063.691	18.349343	282.000	SRR8644078	Hydvul_Sc4wPfr_137.g27932.t1
Hvul_g27932_1	1320	1022.356	16.525790	164.766	SRR8644079	Hydvul_Sc4wPfr_137.g27932.t1
Hvul_g27932_1	1320	1031.380	19.913045	440.000	SRR8644080	Hydvul_Sc4wPfr_137.g27932.t1
Hvul_g27932_1	1320	1059.006	15.228483	359.000	SRR8644081	Hydvul_Sc4wPfr_137.g27932.t1
Hvul_g27932_1	1320	1041.729	13.467580	311.709	SRR8644082	Hydvul_Sc4wPfr_137.g27932.t1
Hvul_g27932_1	1320	1036.053	21.403258	587.481	SRR8644083	Hydvul_Sc4wPfr_137.g27932.t1
Hvul_g27932_1	1320	1051.721	24.932072	578.909	SRR8644084	Hydvul_Sc4wPfr_137.g27932.t1
Hvul_g27932_1	1320	1046.484	22.078386	533.591	SRR8644085	Hydvul_Sc4wPfr_137.g27932.t1
Hvul_g27932_1	1320	1075.385	20.789484	431.990	SRR8644086	Hydvul_Sc4wPfr_137.g27932.t1
Hvul_g27932_1	1320	1109.505	16.340712	185.000	SRR8644087	Hydvul_Sc4wPfr_137.g27932.t1
Hvul_g27932_1	1320	1109.742	19.748668	216.001	SRR8644088	Hydvul_Sc4wPfr_137.g27932.t1
Hvul_g27932_1	1320	1052.541	21.070303	183.000	SRR8644089	Hydvul_Sc4wPfr_137.g27932.t1
Hvul_g27932_1	1320	1072.830	21.553551	378.736	SRR8644090	Hydvul_Sc4wPfr_137.g27932.t1
Hvul_g27932_1	1320	1087.449	23.296423	423.228	SRR8644091	Hydvul_Sc4wPfr_137.g27932.t1
Hvul_g27932_1	1320	1090.982	21.234405	379.332	SRR8644092	Hydvul_Sc4wPfr_137.g27932.t1
Hvul_g27932_1	1320	1059.698	22.906433	420.016	SRR8644093	Hydvul_Sc4wPfr_137.g27932.t1
Hvul_g27932_1	1320	1065.536	22.210348	453.838	SRR8644094	Hydvul_Sc4wPfr_137.g27932.t1
Hvul_g27932_1	1320	1095.230	25.097432	356.943	SRR8644095	Hydvul_Sc4wPfr_137.g27932.t1
Hvul_g27932_1	1320	1062.584	21.366444	449.679	SRR8644096	Hydvul_Sc4wPfr_137.g27932.t1
Hvul_g27932_1	1320	1069.628	24.782932	1359.913	SRR8644097	Hydvul_Sc4wPfr_137.g27932.t1
Hvul_g27932_1	1320	1065.096	13.989966	299.603	SRR8644098	Hydvul_Sc4wPfr_137.g27932.t1
Hvul_g27932_1	1320	1106.774	17.803033	388.096	SRR8644099	Hydvul_Sc4wPfr_137.g27932.t1
Hvul_g27932_1	1320	1075.198	15.770284	416.093	SRR8644100	Hydvul_Sc4wPfr_137.g27932.t1
Hvul_g27932_1	1320	1084.123	15.444117	258.867	SRR8644101	Hydvul_Sc4wPfr_137.g27932.t1
Hvul_g27932_1	1320	1083.058	20.176990	598.315	SRR8644102	Hydvul_Sc4wPfr_137.g27932.t1
Hvul_g27932_1	1320	1078.348	21.379229	641.144	SRR8644103	Hydvul_Sc4wPfr_137.g27932.t1
Hvul_g27932_1	1320	1116.486	20.772203	544.019	SRR8644104	Hydvul_Sc4wPfr_137.g27932.t1
Hvul_g27932_1	1320	1095.897	18.052634	339.662	SRR8644105	Hydvul_Sc4wPfr_137.g27932.t1
Hvul_g27932_1	1320	1083.042	17.927876	303.393	SRR8644106	Hydvul_Sc4wPfr_137.g27932.t1
Hvul_g27932_1	1320	1132.687	18.478395	382.934	SRR8644107	Hydvul_Sc4wPfr_137.g27932.t1
Hvul_g27932_1	1320	1110.874	20.320770	437.901	SRR8644108	Hydvul_Sc4wPfr_137.g27932.t1
Hvul_g27932_1	1320	1168.274	18.204640	385.000	SRR8644109	Hydvul_Sc4wPfr_137.g27932.t1
Hvul_g27932_1	1320	1139.950	21.118695	677.778	SRR8644110	Hydvul_Sc4wPfr_137.g27932.t1
Hvul_g27932_1	1320	1112.292	20.110284	432.579	SRR8644111	Hydvul_Sc4wPfr_137.g27932.t1
Hvul_g27932_1	1320	1116.998	24.452666	458.315	SRR8644112	Hydvul_Sc4wPfr_137.g27932.t1
Hvul_g27932_1	1320	1091.525	21.088778	320.391	SRR8644113	Hydvul_Sc4wPfr_137.g27932.t1
Hvul_g6126_1	5253	5020.066	4.538967	473.483	SRR8644074	Hydvul_Sc4wPfr_177.1.g6126.t1
Hvul_g6126_1	5253	4996.608	3.979258	456.489	SRR8644075	Hydvul_Sc4wPfr_177.1.g6126.t1
Hvul_g6126_1	5253	4937.851	3.673012	272.051	SRR8644076	Hydvul_Sc4wPfr_177.1.g6126.t1
Hvul_g6126_1	5253	5000.234	3.146550	293.451	SRR8644077	Hydvul_Sc4wPfr_177.1.g6126.t1
Hvul_g6126_1	5253	4996.691	3.440776	248.400	SRR8644078	Hydvul_Sc4wPfr_177.1.g6126.t1
Hvul_g6126_1	5253	4955.356	4.409064	213.071	SRR8644079	Hydvul_Sc4wPfr_177.1.g6126.t1
Hvul_g6126_1	5253	4964.380	3.794782	403.597	SRR8644080	Hydvul_Sc4wPfr_177.1.g6126.t1
Hvul_g6126_1	5253	4992.006	4.016485	446.335	SRR8644081	Hydvul_Sc4wPfr_177.1.g6126.t1
Hvul_g6126_1	5253	4974.729	2.934423	324.337	SRR8644082	Hydvul_Sc4wPfr_177.1.g6126.t1
Hvul_g6126_1	5253	4969.053	4.601993	605.831	SRR8644083	Hydvul_Sc4wPfr_177.1.g6126.t1
Hvul_g6126_1	5253	4984.721	4.503338	495.595	SRR8644084	Hydvul_Sc4wPfr_177.1.g6126.t1
Hvul_g6126_1	5253	4979.484	3.433783	394.880	SRR8644085	Hydvul_Sc4wPfr_177.1.g6126.t1
Hvul_g6126_1	5253	5008.385	2.918213	282.410	SRR8644086	Hydvul_Sc4wPfr_177.1.g6126.t1
Hvul_g6126_1	5253	5042.505	3.288489	169.205	SRR8644087	Hydvul_Sc4wPfr_177.1.g6126.t1
Hvul_g6126_1	5253	5042.742	3.387973	168.385	SRR8644088	Hydvul_Sc4wPfr_177.1.g6126.t1
Hvul_g6126_1	5253	4985.541	5.895436	242.532	SRR8644089	Hydvul_Sc4wPfr_177.1.g6126.t1
Hvul_g6126_1	5253	5005.830	11.452882	939.025	SRR8644090	Hydvul_Sc4wPfr_177.1.g6126.t1
Hvul_g6126_1	5253	5020.449	10.861191	910.954	SRR8644091	Hydvul_Sc4wPfr_177.1.g6126.t1
Hvul_g6126_1	5253	5023.982	12.704940	1045.160	SRR8644092	Hydvul_Sc4wPfr_177.1.g6126.t1
Hvul_g6126_1	5253	4992.698	12.679660	1095.391	SRR8644093	Hydvul_Sc4wPfr_177.1.g6126.t1
Hvul_g6126_1	5253	4998.536	9.318252	893.213	SRR8644094	Hydvul_Sc4wPfr_177.1.g6126.t1
Hvul_g6126_1	5253	5028.230	10.237973	668.487	SRR8644095	Hydvul_Sc4wPfr_177.1.g6126.t1
Hvul_g6126_1	5253	4995.584	15.089195	1492.997	SRR8644096	Hydvul_Sc4wPfr_177.1.g6126.t1
Hvul_g6126_1	5253	5002.628	14.597159	3746.210	SRR8644097	Hydvul_Sc4wPfr_177.1.g6126.t1
Hvul_g6126_1	5253	4998.096	9.459419	950.626	SRR8644098	Hydvul_Sc4wPfr_177.1.g6126.t1
Hvul_g6126_1	5253	5039.774	7.465898	741.105	SRR8644099	Hydvul_Sc4wPfr_177.1.g6126.t1
Hvul_g6126_1	5253	5008.198	8.156347	1002.398	SRR8644100	Hydvul_Sc4wPfr_177.1.g6126.t1
Hvul_g6126_1	5253	5017.123	7.605872	589.983	SRR8644101	Hydvul_Sc4wPfr_177.1.g6126.t1
Hvul_g6126_1	5253	5016.058	7.952461	1092.159	SRR8644102	Hydvul_Sc4wPfr_177.1.g6126.t1
Hvul_g6126_1	5253	5011.348	7.896515	1100.512	SRR8644103	Hydvul_Sc4wPfr_177.1.g6126.t1
Hvul_g6126_1	5253	5049.486	7.327809	867.960	SRR8644104	Hydvul_Sc4wPfr_177.1.g6126.t1
Hvul_g6126_1	5253	5028.897	8.640622	746.027	SRR8644105	Hydvul_Sc4wPfr_177.1.g6126.t1
Hvul_g6126_1	5253	5016.042	6.762300	530.014	SRR8644106	Hydvul_Sc4wPfr_177.1.g6126.t1
Hvul_g6126_1	5253	5065.687	10.187433	944.176	SRR8644107	Hydvul_Sc4wPfr_177.1.g6126.t1
Hvul_g6126_1	5253	5043.874	7.908592	773.810	SRR8644108	Hydvul_Sc4wPfr_177.1.g6126.t1
Hvul_g6126_1	5253	5101.274	8.869301	819.034	SRR8644109	Hydvul_Sc4wPfr_177.1.g6126.t1
Hvul_g6126_1	5253	5072.950	12.256495	1750.499	SRR8644110	Hydvul_Sc4wPfr_177.1.g6126.t1
Hvul_g6126_1	5253	5045.292	13.091601	1277.344	SRR8644111	Hydvul_Sc4wPfr_177.1.g6126.t1
Hvul_g6126_1	5253	5049.998	15.666689	1327.559	SRR8644112	Hydvul_Sc4wPfr_177.1.g6126.t1
Hvul_g6126_1	5253	5024.525	16.348170	1143.299	SRR8644113	Hydvul_Sc4wPfr_177.1.g6126.t1
Hvul_g17500_1	6333	6100.066	4.102616	520.035	SRR8644074	Hydvul_Sc4wPfr_221.g17500.t1
Hvul_g17500_1	6333	6076.608	4.838594	675.047	SRR8644075	Hydvul_Sc4wPfr_221.g17500.t1
Hvul_g17500_1	6333	6017.851	3.752049	338.689	SRR8644076	Hydvul_Sc4wPfr_221.g17500.t1
Hvul_g17500_1	6333	6080.234	5.149693	584.000	SRR8644077	Hydvul_Sc4wPfr_221.g17500.t1
Hvul_g17500_1	6333	6076.691	5.227962	459.000	SRR8644078	Hydvul_Sc4wPfr_221.g17500.t1
Hvul_g17500_1	6333	6035.356	5.718958	336.607	SRR8644079	Hydvul_Sc4wPfr_221.g17500.t1
Hvul_g17500_1	6333	6044.380	5.181372	670.954	SRR8644080	Hydvul_Sc4wPfr_221.g17500.t1
Hvul_g17500_1	6333	6072.006	4.009811	541.995	SRR8644081	Hydvul_Sc4wPfr_221.g17500.t1
Hvul_g17500_1	6333	6054.729	4.133099	556.000	SRR8644082	Hydvul_Sc4wPfr_221.g17500.t1
Hvul_g17500_1	6333	6049.053	4.885652	782.964	SRR8644083	Hydvul_Sc4wPfr_221.g17500.t1
Hvul_g17500_1	6333	6064.721	5.734810	767.859	SRR8644084	Hydvul_Sc4wPfr_221.g17500.t1
Hvul_g17500_1	6333	6059.484	4.354498	609.371	SRR8644085	Hydvul_Sc4wPfr_221.g17500.t1
Hvul_g17500_1	6333	6088.385	4.813558	566.283	SRR8644086	Hydvul_Sc4wPfr_221.g17500.t1
Hvul_g17500_1	6333	6122.505	4.688404	292.904	SRR8644087	Hydvul_Sc4wPfr_221.g17500.t1
Hvul_g17500_1	6333	6122.742	4.847606	292.530	SRR8644088	Hydvul_Sc4wPfr_221.g17500.t1
Hvul_g17500_1	6333	6065.541	8.447430	422.801	SRR8644089	Hydvul_Sc4wPfr_221.g17500.t1
Hvul_g17500_1	6333	6085.830	4.424176	441.000	SRR8644090	Hydvul_Sc4wPfr_221.g17500.t1
Hvul_g17500_1	6333	6100.449	4.974732	507.000	SRR8644091	Hydvul_Sc4wPfr_221.g17500.t1
Hvul_g17500_1	6333	6103.982	5.677904	567.497	SRR8644092	Hydvul_Sc4wPfr_221.g17500.t1
Hvul_g17500_1	6333	6072.698	4.545359	477.613	SRR8644093	Hydvul_Sc4wPfr_221.g17500.t1
Hvul_g17500_1	6333	6078.536	3.388633	395.004	SRR8644094	Hydvul_Sc4wPfr_221.g17500.t1
Hvul_g17500_1	6333	6108.230	4.556892	361.450	SRR8644095	Hydvul_Sc4wPfr_221.g17500.t1
Hvul_g17500_1	6333	6075.584	5.492964	661.000	SRR8644096	Hydvul_Sc4wPfr_221.g17500.t1
Hvul_g17500_1	6333	6082.628	5.736357	1790.000	SRR8644097	Hydvul_Sc4wPfr_221.g17500.t1
Hvul_g17500_1	6333	6078.096	5.236871	640.000	SRR8644098	Hydvul_Sc4wPfr_221.g17500.t1
Hvul_g17500_1	6333	6119.774	5.168457	622.992	SRR8644099	Hydvul_Sc4wPfr_221.g17500.t1
Hvul_g17500_1	6333	6088.198	5.187403	775.000	SRR8644100	Hydvul_Sc4wPfr_221.g17500.t1
Hvul_g17500_1	6333	6097.123	5.166163	487.000	SRR8644101	Hydvul_Sc4wPfr_221.g17500.t1
Hvul_g17500_1	6333	6096.058	5.625934	939.000	SRR8644102	Hydvul_Sc4wPfr_221.g17500.t1
Hvul_g17500_1	6333	6091.348	4.616225	781.997	SRR8644103	Hydvul_Sc4wPfr_221.g17500.t1
Hvul_g17500_1	6333	6129.486	4.442216	638.708	SRR8644104	Hydvul_Sc4wPfr_221.g17500.t1
Hvul_g17500_1	6333	6108.897	4.776024	500.917	SRR8644105	Hydvul_Sc4wPfr_221.g17500.t1
Hvul_g17500_1	6333	6096.042	4.325313	412.000	SRR8644106	Hydvul_Sc4wPfr_221.g17500.t1
Hvul_g17500_1	6333	6145.687	4.526837	508.997	SRR8644107	Hydvul_Sc4wPfr_221.g17500.t1
Hvul_g17500_1	6333	6123.874	4.924462	585.000	SRR8644108	Hydvul_Sc4wPfr_221.g17500.t1
Hvul_g17500_1	6333	6181.274	3.306661	370.000	SRR8644109	Hydvul_Sc4wPfr_221.g17500.t1
Hvul_g17500_1	6333	6152.950	6.546282	1134.000	SRR8644110	Hydvul_Sc4wPfr_221.g17500.t1
Hvul_g17500_1	6333	6125.292	6.567861	778.000	SRR8644111	Hydvul_Sc4wPfr_221.g17500.t1
Hvul_g17500_1	6333	6129.998	12.142742	1249.000	SRR8644112	Hydvul_Sc4wPfr_221.g17500.t1
Hvul_g17500_1	6333	6104.525	13.664249	1161.003	SRR8644113	Hydvul_Sc4wPfr_221.g17500.t1
Hvul_g16063_1	1866	1633.066	20.333300	690.000	SRR8644074	Hydvul_Sc4wPfr_250.g16063.t2
Hvul_g16063_1	1866	1609.608	18.725464	692.000	SRR8644075	Hydvul_Sc4wPfr_250.g16063.t2
Hvul_g16063_1	1866	1550.851	15.346438	357.000	SRR8644076	Hydvul_Sc4wPfr_250.g16063.t2
Hvul_g16063_1	1866	1613.234	15.753236	474.000	SRR8644077	Hydvul_Sc4wPfr_250.g16063.t2
Hvul_g16063_1	1866	1609.691	20.767848	483.000	SRR8644078	Hydvul_Sc4wPfr_250.g16063.t2
Hvul_g16063_1	1866	1568.356	21.314211	326.000	SRR8644079	Hydvul_Sc4wPfr_250.g16063.t2
Hvul_g16063_1	1866	1577.380	18.583480	628.000	SRR8644080	Hydvul_Sc4wPfr_250.g16063.t2
